member,material,burst_kHz,level,capture_index,selected
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_57.csv,argon_only,10,115,57,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_58.csv,argon_only,10,115,58,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_59.csv,argon_only,10,115,59,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_60.csv,argon_only,10,115,60,True
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_61.csv,argon_only,10,115,61,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_62.csv,argon_only,10,115,62,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_63.csv,argon_only,10,115,63,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_64.csv,argon_only,10,115,64,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_01.csv,argon_only,10,MAX,1,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_02.csv,argon_only,10,MAX,2,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_03.csv,argon_only,10,MAX,3,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_04.csv,argon_only,10,MAX,4,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_05.csv,argon_only,10,MAX,5,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_06.csv,argon_only,10,MAX,6,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_07.csv,argon_only,10,MAX,7,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_08.csv,argon_only,10,MAX,8,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_09.csv,argon_only,10,MAX,9,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_10.csv,argon_only,10,MAX,10,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_11.csv,argon_only,10,MAX,11,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_12.csv,argon_only,10,MAX,12,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_13.csv,argon_only,10,MAX,13,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_14.csv,argon_only,10,MAX,14,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_15.csv,argon_only,10,MAX,15,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_16.csv,argon_only,10,MAX,16,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_17.csv,argon_only,10,MAX,17,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_18.csv,argon_only,10,MAX,18,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_19.csv,argon_only,10,MAX,19,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_20.csv,argon_only,10,MAX,20,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_21.csv,argon_only,10,MAX,21,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_22.csv,argon_only,10,MAX,22,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_23.csv,argon_only,10,MAX,23,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_24.csv,argon_only,10,MAX,24,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_25.csv,argon_only,10,MAX,25,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_26.csv,argon_only,10,MAX,26,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_27.csv,argon_only,10,MAX,27,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_28.csv,argon_only,10,MAX,28,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_29.csv,argon_only,10,MAX,29,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_30.csv,argon_only,10,MAX,30,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_31.csv,argon_only,10,MAX,31,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_32.csv,argon_only,10,MAX,32,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_33.csv,argon_only,10,MAX,33,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_34.csv,argon_only,10,MAX,34,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_35.csv,argon_only,10,MAX,35,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_36.csv,argon_only,10,MAX,36,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_37.csv,argon_only,10,MAX,37,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_38.csv,argon_only,10,MAX,38,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_39.csv,argon_only,10,MAX,39,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_40.csv,argon_only,10,MAX,40,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_41.csv,argon_only,10,MAX,41,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_42.csv,argon_only,10,MAX,42,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_43.csv,argon_only,10,MAX,43,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_44.csv,argon_only,10,MAX,44,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_45.csv,argon_only,10,MAX,45,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_46.csv,argon_only,10,MAX,46,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_47.csv,argon_only,10,MAX,47,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_48.csv,argon_only,10,MAX,48,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_49.csv,argon_only,10,MAX,49,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_50.csv,argon_only,10,MAX,50,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_51.csv,argon_only,10,MAX,51,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_52.csv,argon_only,10,MAX,52,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_53.csv,argon_only,10,MAX,53,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_54.csv,argon_only,10,MAX,54,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_55.csv,argon_only,10,MAX,55,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_56.csv,argon_only,10,MAX,56,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_57.csv,argon_only,10,MAX,57,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_58.csv,argon_only,10,MAX,58,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_59.csv,argon_only,10,MAX,59,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_60.csv,argon_only,10,MAX,60,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_61.csv,argon_only,10,MAX,61,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_62.csv,argon_only,10,MAX,62,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_63.csv,argon_only,10,MAX,63,True
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure10kHz-0005/Lissajousfigure10kHz-0005_64.csv,argon_only,10,MAX,64,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_01.csv,argon_only,20,40,1,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_02.csv,argon_only,20,40,2,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_03.csv,argon_only,20,40,3,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_04.csv,argon_only,20,40,4,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_05.csv,argon_only,20,40,5,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_06.csv,argon_only,20,40,6,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_07.csv,argon_only,20,40,7,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_08.csv,argon_only,20,40,8,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_09.csv,argon_only,20,40,9,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_10.csv,argon_only,20,40,10,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_11.csv,argon_only,20,40,11,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_12.csv,argon_only,20,40,12,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_13.csv,argon_only,20,40,13,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_14.csv,argon_only,20,40,14,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_15.csv,argon_only,20,40,15,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_16.csv,argon_only,20,40,16,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_17.csv,argon_only,20,40,17,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_18.csv,argon_only,20,40,18,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_19.csv,argon_only,20,40,19,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_20.csv,argon_only,20,40,20,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_21.csv,argon_only,20,40,21,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_22.csv,argon_only,20,40,22,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_23.csv,argon_only,20,40,23,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_24.csv,argon_only,20,40,24,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_25.csv,argon_only,20,40,25,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_26.csv,argon_only,20,40,26,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_27.csv,argon_only,20,40,27,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_28.csv,argon_only,20,40,28,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_29.csv,argon_only,20,40,29,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_30.csv,argon_only,20,40,30,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_31.csv,argon_only,20,40,31,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_32.csv,argon_only,20,40,32,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_33.csv,argon_only,20,40,33,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_34.csv,argon_only,20,40,34,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_35.csv,argon_only,20,40,35,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_36.csv,argon_only,20,40,36,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_37.csv,argon_only,20,40,37,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_38.csv,argon_only,20,40,38,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_39.csv,argon_only,20,40,39,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_40.csv,argon_only,20,40,40,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_41.csv,argon_only,20,40,41,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_42.csv,argon_only,20,40,42,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_43.csv,argon_only,20,40,43,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_44.csv,argon_only,20,40,44,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_45.csv,argon_only,20,40,45,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_46.csv,argon_only,20,40,46,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_47.csv,argon_only,20,40,47,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_48.csv,argon_only,20,40,48,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_49.csv,argon_only,20,40,49,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_50.csv,argon_only,20,40,50,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_51.csv,argon_only,20,40,51,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_52.csv,argon_only,20,40,52,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_53.csv,argon_only,20,40,53,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_54.csv,argon_only,20,40,54,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_55.csv,argon_only,20,40,55,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_56.csv,argon_only,20,40,56,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_57.csv,argon_only,20,40,57,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_58.csv,argon_only,20,40,58,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_59.csv,argon_only,20,40,59,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_60.csv,argon_only,20,40,60,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_61.csv,argon_only,20,40,61,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_62.csv,argon_only,20,40,62,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_63.csv,argon_only,20,40,63,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_64.csv,argon_only,20,40,64,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_01.csv,argon_only,20,60,1,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_02.csv,argon_only,20,60,2,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_03.csv,argon_only,20,60,3,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_04.csv,argon_only,20,60,4,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_05.csv,argon_only,20,60,5,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_06.csv,argon_only,20,60,6,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_07.csv,argon_only,20,60,7,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_08.csv,argon_only,20,60,8,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_09.csv,argon_only,20,60,9,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_10.csv,argon_only,20,60,10,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_11.csv,argon_only,20,60,11,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_12.csv,argon_only,20,60,12,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_13.csv,argon_only,20,60,13,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_14.csv,argon_only,20,60,14,True
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_15.csv,argon_only,20,60,15,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_16.csv,argon_only,20,60,16,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_17.csv,argon_only,20,60,17,False
