condition,material,burst_kHz,member,capture_index,period_index,start_s,stop_s,midpoint_s,signed_raw_qv_energy_uJ,raw_qv_energy_uJ,apparent_power_using_capture_frequency_mW,detected_activity_on_fraction,closure_delta_V_kV,closure_delta_Q_nC,closure_contribution_fraction,detected_burst_Hz,detector_method,source_voltage_clipped,monitor_voltage_clipped,power_usable
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,55,0.00276327985,0.0028131998500000002,0.00278823985,6264.465470387193,6264.465470387193,125229.19939215275,0.5312500000000011,0.15809547999999984,0.0,0.000597698922325421,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,56,0.00281330385,0.00286322385,0.00283826385,6264.4824832158465,6264.4824832158465,125229.53948548101,0.5291666666666743,0.0,-15.809547999999992,0.0019925829949587813,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,57,0.0028633278500000002,0.00291324784,0.0028882878450000003,6318.057123697118,6318.057123697118,126300.51822531233,0.5333332398504171,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,58,0.00291335184,0.00296327184,0.00293831184,6412.886772625528,6412.886772625528,128196.20127601795,0.5624999999999978,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,59,0.00296337584,0.00301329584,0.00298833584,6214.49658795684,6214.49658795684,124230.30121466995,0.529166666666661,0.15748024000000016,0.0,0.0007003167476287671,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,60,0.00301339984,0.0030633198300000003,0.003038359835,6261.9757655388985,6261.9757655388985,125179.42918488629,0.5333334401709603,0.15748024000000016,0.0,0.0006950068479310805,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,61,0.00306342383,0.00311334383,0.0030883838300000003,6137.816918624518,6137.816918624518,122697.44359967727,0.5208333333333357,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,62,0.0031134478300000002,0.00316336783,0.0031384078300000003,6434.766350033504,6434.766350033504,128633.58288100749,0.5812500000000027,0.15748024000000016,7.904773999999996,0.00019685434921332443,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,63,0.0031634718300000003,0.00321339183,0.0031884318300000004,6215.768178702119,6215.768178702119,124255.72082816108,0.5333333333333328,0.0,-7.904773999999996,0.0009039635358435915,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,64,0.00321349583,0.00326341582,0.003238455825,6129.068937555831,6129.068937555831,122522.56791863027,0.527083438918954,0.15809547999999984,-7.904773999999996,0.001629602581251544,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,65,0.00326351982,0.0033134398200000002,0.00328847982,6156.557648055764,6156.557648055764,123072.07836361584,0.5333333333333281,0.15809547999999984,7.904773999999996,0.00010149413294038146,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,66,0.00331354382,0.0033634638200000003,0.0033385038200000002,6280.672781333553,6280.672781333553,125553.19009554261,0.558333333333322,0.15809547999999984,0.0,0.0007951334951343226,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,67,0.0033635678200000002,0.00341348782,0.00338852782,6309.970470302769,6309.970470302769,126138.86275205237,0.5333333333333328,0.0,-7.904773999999996,0.0007914416215411009,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,68,0.0034135918200000003,0.00346351181,0.0034385518150000004,6390.4624738517305,6390.4624738517305,127747.93047052823,0.5583332448584207,0.0,-7.904773999999996,0.0007814729029905191,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,69,0.00346361581,0.00351353581,0.00348857581,6321.772270502338,6321.772270502338,126374.78551311865,0.5354166666666595,0.0,-7.904773999999996,0.0007899641187954494,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,70,0.00351363981,0.0035635598100000002,0.00353859981,6363.603484462739,6363.603484462739,127211.00840533919,0.5520833333333193,0.15809548000000007,0.0,0.0007847712876218574,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,71,0.00356366381,0.0036135838100000003,0.0035886238100000002,6328.071776646038,6328.071776646038,126500.71518974799,0.5312499999999925,0.15809548000000007,0.0,0.0007891777269099868,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,72,0.00361368781,0.0036636078,0.003638647805,6226.366338601769,6226.366338601769,124467.58233263211,0.5270834389189586,0.0,-7.904773999999996,0.0007017124440453794,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,73,0.0036637118000000003,0.0037136318,0.0036886718000000004,6269.4278480328385,6269.4278480328385,125328.39932909602,0.5333333333333328,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,74,0.0037137358,0.0037636558,0.0037386958,6238.81488656825,6238.81488656825,124716.43384323688,0.5291666666666567,0.15809547999999995,0.0,0.0008004682605936022,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,75,0.0037637598,0.0038136797900000003,0.003788719795,6439.060105006156,6439.060105006156,128719.41678018901,0.5645834464309699,0.15809547999999995,0.0,0.0007755748849951113,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,76,0.00381378379,0.0038637037900000003,0.0038387437900000002,6309.352919935212,6309.352919935212,126126.51767034043,0.5333333333333281,0.0,7.904773999999996,0.0005934466289309765,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,77,0.0038638077900000002,0.00391372779,0.00388876779,6244.431259335903,6244.431259335903,124828.7074072793,0.5437499999999984,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,78,0.00391383179,0.00396375179,0.00393879179,6311.84996480212,6311.84996480212,126176.43460754877,0.5333333333333368,0.15809547000000002,0.0,0.0007912059083124852,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,79,0.00396385579,0.004013775779999999,0.003988815785,6132.210152229588,6132.210152229588,122585.36207091236,0.5312499060997559,0.15809547000000002,0.0,0.0008143838617007685,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,80,0.00401387978,0.00406379978,0.00403883978,6233.242195393292,6233.242195393292,124605.03349190626,0.568750000000005,0.0,-7.904773999999996,0.0005004473824216061,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,81,0.00406390378,0.0041138237799999994,0.00408886378,6213.913064228693,6213.913064228693,124218.63633924718,0.550000000000006,0.15748030000000002,0.0,0.000800548822592607,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,82,0.00411392778,0.00416384778,0.00413888778,6262.515595592622,6262.515595592622,125190.22060607861,0.5583333333333307,0.15748030000000002,0.0,0.0007943358721153583,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,83,0.004163951779999999,0.00421387177,0.004188911775,6397.965539913678,6397.965539913678,127897.91979689067,0.5687499136117669,0.15748030000000002,0.0,0.0007775191592120103,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,84,0.00421397577,0.004263895770000001,0.0042389357700000005,6280.595066501852,6280.595066501852,125551.63654461304,0.529166666666674,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,85,0.00426399977,0.00431391977,0.00428895977,6259.444762013987,6259.444762013987,125128.83340036459,0.5333333333333281,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,86,0.0043140237700000006,0.00436394376,0.004338983765,6217.061575728466,6217.061575728466,124281.5763580337,0.5270834389189675,0.15809548,0.0,0.0008032690748815056,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,87,0.00436404776,0.00441396776,0.00438900776,6207.700960272909,6207.700960272909,124094.45386771773,0.5583333333333307,0.15809548,0.0,0.0008044803273186682,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,88,0.00441407176,0.00446399176,0.00443903176,6250.037957975081,6250.037957975081,124940.7875815793,0.5333333333333368,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,89,0.00446409576,0.00451401576,0.00448905576,6091.592258642158,6091.592258642158,121773.39394386401,0.529166666666674,0.15809548,0.0,0.0008198141123664006,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,90,0.00451411976,0.00456403975,0.004539079755,6133.440453644873,6133.440453644873,122609.95629399101,0.529166572349072,0.0,-7.904773999999996,0.0002033569282710896,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,91,0.00456414375,0.0046140637499999995,0.00458910375,6387.895037429031,6387.895037429031,127696.60637763877,0.5687500000000062,0.15809548,-7.904773999999996,0.0009770434351588167,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,92,0.00461416775,0.00466408775,0.00463912775,6276.306132789427,6276.306132789427,125465.89902437417,0.5541666666666767,0.15809546999999996,-7.904773999999996,0.0008948569422373317,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,93,0.004664191749999999,0.00471411175,0.0046891517499999995,6408.52979825878,6408.52979825878,128109.10359556954,0.5833333333333334,0.15809546999999996,0.0,0.0006817661213549485,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,94,0.00471421575,0.004764135740000001,0.004739175745000001,6384.230906775359,6384.230906775359,127623.35892334332,0.5833332498664366,0.0,-7.904773999999996,9.749383114251299e-05,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,95,0.00476423974,0.00481415974,0.00478919974,6210.146944964437,6210.146944964437,124143.350091361,0.5416666666666797,0.0,7.904773999999996,0.00010022679584170994,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,96,0.0048142637400000006,0.00486418374,0.004839223740000001,6236.364054111666,6236.364054111666,124667.4407108087,0.5416666666666804,0.15748031,0.0,0.0006978614358273596,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,97,0.00486428774,0.00491420774,0.00488924774,6294.988567881256,6294.988567881256,125839.3684608816,0.5458333333333425,0.15748031,7.904773999999996,0.000691362331514022,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,98,0.00491431174,0.00496423173,0.004939271735,6223.205671923056,6223.205671923056,124404.39932690056,0.5333334401709646,0.15748031,7.904773999999996,0.0006993369980972581,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,99,0.00496433573,0.00501425573,0.00498929573,6386.039973798866,6386.039973798866,127659.52290510226,0.5812500000000019,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,100,0.00501435973,0.00506427973,0.00503931973,6343.537658565033,6343.537658565033,126809.88442689434,0.5645833333333422,0.15748031,0.0,0.0006860711179460373,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,101,0.00506438373,0.0051143037199999995,0.005089343725,6226.9961316253875,6226.9961316253875,124480.17214999217,0.566666780181663,0.0,-7.904773999999996,9.995559927182792e-05,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,102,0.00511440772,0.00516432772,0.00513936772,6206.436656101321,6206.436656101321,124069.17991578288,0.5604166666666794,0.15809546999999996,0.0,0.0007039656966210037,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,103,0.0051644317199999994,0.00521435172,0.0051893917199999995,6135.859715493094,6135.859715493094,122658.31831718434,0.5354166666666769,0.15809546999999996,0.0,0.0006102264714927092,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,104,0.00521445572,0.0052643757200000005,0.0052394157200000005,6194.552291001495,6194.552291001495,123831.60664895421,0.5333333333333368,0.15809548,7.904773999999996,0.0009066670401752047,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,105,0.00526447972,0.00531439971,0.005289439715,6172.7310507044895,6172.7310507044895,123395.39122641651,0.5354165736010871,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,106,0.005314503710000001,0.00536442371,0.005339463710000001,6302.513522294938,6302.513522294938,125989.79534425135,0.5354166666666862,0.15809548,0.0,0.0006932343365945004,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,107,0.00536452771,0.00541444771,0.00538948771,6260.113337238073,6260.113337238073,125142.19848960347,0.5312500000000054,0.15809548,15.778789000000003,0.0010956384068594649,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,108,0.00541455171,0.00546447171,0.00543951171,6227.57724851418,6227.57724851418,124491.7889117224,0.5333333333333368,0.15809548,0.0,0.0006012393120436321,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,109,0.00546457571,0.0055144957,0.005489535705,6198.308729527675,6198.308729527675,123906.6993749694,0.5312499060997379,0.15809548,0.0,0.0006040783742762294,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,110,0.0055145997,0.0055645197,0.0055395597,6211.406278271452,6211.406278271452,124168.52467370177,0.5312500000000054,0.15809548,0.0,0.000602804597357173,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,111,0.0055646237,0.005614543699999999,0.005589583699999999,6309.309198231784,6309.309198231784,126125.64365579885,0.5500000000000148,0.15809548,7.874015000000007,0.0008890215057651118,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,112,0.0056146477,0.00566456769,0.005639607695,6220.7305955980055,6220.7305955980055,124354.92154973253,0.5541667776776407,0.15809548,-7.874015000000007,0.0002020653117262751,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,113,0.0056646716899999994,0.00571459169,0.0056896316899999995,6183.307290536886,6183.307290536886,123606.81453987418,0.5333333333333368,0.0,7.874015000000007,0.00040225566622528074,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,114,0.00571469569,0.0057646156900000006,0.0057396556900000005,6146.513808308768,6146.513808308768,122871.29794327749,0.5333333333333368,0.15748030000000002,0.0,0.000505928007499635,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,115,0.00576471969,0.00581463969,0.00578967969,6269.457014746948,6269.457014746948,125328.98238351208,0.529166666666674,0.15748030000000002,0.0,0.0004960068275118661,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,116,0.0058147436900000005,0.00586466368,0.005839703685,6274.4583191884085,6274.4583191884085,125428.9604828537,0.5687499136117854,0.0,7.874015000000007,0.0004952254613486258,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,117,0.00586476768,0.00591468768,0.00588972768,6199.5413740987915,6199.5413740987915,123931.34043868117,0.5354166666666682,0.15809547000000002,0.0,0.0005035599868236059,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,118,0.005914791680000001,0.00596471168,0.005939751680000001,6220.134871454156,6220.134871454156,124343.01278306355,0.5291666666666832,0.15809547000000002,-7.904773999999996,0.00010006587658962967,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,119,0.00596481568,0.00601473568,0.00598977568,6405.383706978383,6405.383706978383,128046.2119579476,0.5875000000000048,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,120,0.00601483968,0.00606475967,0.0060397996750000005,6336.163346502154,6336.163346502154,126662.46894506791,0.5479165761050822,0.15809547999999995,7.904773999999996,0.0010836376866737352,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,121,0.00606486367,0.006114783669999999,0.006089823669999999,6374.267271625844,6374.267271625844,127424.18182535988,0.5770833333333666,0.15809547999999995,0.0,0.0004897568672740747,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,122,0.00611488767,0.00616480767,0.00613984767,6469.016756684578,6469.016756684578,129318.2623678759,0.5875000000000048,0.15809547999999995,0.0,0.000385991680672057,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,123,0.00616491167,0.00621483167,0.0061898716699999995,6208.294247252015,6208.294247252015,124106.31391447742,0.531250000000006,0.15809547999999995,7.904773999999996,0.0011059568244900213,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,124,0.00621493566,0.0062648556600000006,0.0062398956600000005,6426.660240325791,6426.660240325791,128471.53846817126,0.5666666666666823,0.0,-7.904773999999996,0.0006798428075545255,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,125,0.00626495966,0.00631487966,0.00628991966,6246.393300772143,6246.393300772143,124867.92940944311,0.5333333333333368,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,126,0.0063149836600000005,0.006364903660000001,0.006339943660000001,6230.1106577602495,6230.1106577602495,124542.43278758343,0.5333333333333281,0.15809548000000007,0.0,0.00030049741218732376,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,127,0.00636500766,0.00641492765,0.006389967655,6366.085892445525,6366.085892445525,127260.63274531177,0.5666667801816618,0.15809548000000007,7.904773999999996,0.0010785442589359884,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,128,0.006415031650000001,0.00646495165,0.006439991650000001,6406.72082869909,6406.72082869909,128072.94156215174,0.5895833333333377,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,129,0.00646505565,0.00651497565,0.00649001565,6321.210621137199,6321.210621137199,126363.55791506293,0.5854166666666647,0.15809547999999984,0.0,0.00029616670642763936,19990.404605807908,voltage activity-envelope rising edges,False,False,True
pure_water_20kHz,pure_water,20,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure20kHz/Lissajousfigure20kHz_01.csv,1,130,0.00651507965,0.00656499965,0.00654003965,6399.149757596981,6399.149757596981,127921.59278752124,0.5874999999999961,0.15809547999999984,7.9047740000000015,0.001072971512041762,19990.404605807908,voltage activity-envelope rising edges,False,False,True
