member,level_label,carrier_Hz,record_duration_s,voltage_pp_kV,q_sign,current_sign,monitor_Cprime_pF,monitor_Closs_pF,monitor_tan_delta,monitor_phase_deg,current_Creactive_pF,current_G_uS,current_monitor_gain_ratio,current_monitor_phase_error_deg,monitor_x_Uqpp_kV,monitor_y_Qpp_nC,current_x_Uqpp_kV,current_y_Qpp_nC,skipped_rows,clipping_flag,quiet_both_edges
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure4kHz-0004/Lissajousfigure4kHz-0004_60.csv,MAX,127994.47063898804,0.01000032746,9.79442922229,-1,-1,0.9214666567859839,-29.134659589935048,-31.61770355484685,88.18846153232901,81.68698291124544,2.275591496672453,2.8040528542018137,89.82764023458196,5.595020783708001,393.33784599999996,9.574102534038,924.8703319868166,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure4kHz-0004/Lissajousfigure4kHz-0004_64.csv,MAX,127994.47063898804,0.01000032746,9.79435017455,-1,-1,1.977775338435854,-28.572636530171533,-14.44685651342408,86.040347285675,81.7205078531291,2.194428256339027,2.8548597097441535,87.95275533978077,5.847727479732001,388.6011316,9.605566868942002,925.0208760343952,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_01.csv,100,129994.38424272223,0.01000032746,4.10680747915,-1,-1,14.347402315192367,-23.473954019680075,-1.6361117855337246,58.56651028533593,77.88479265690498,1.2383946863291901,2.831542054785672,59.68175386637478,2.11743026388,94.765011,3.6647747946,311.77954727075,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_05.csv,100,129994.38424272223,0.01000032746,4.106728739,-1,-1,14.277353679315171,-23.293308465015265,-1.631486407650059,58.49428536115674,77.73639905830076,1.145579496912186,2.84579202109863,59.527931453348316,2.085842713458,93.1840562,3.6647398461560003,312.5351224988485,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_09.csv,100,129994.38424272223,0.01000032746,4.10672843142,-1,-1,14.458202802285545,-23.28762397719332,-1.6106859404069245,58.165777198747215,77.90129039738808,1.2037972562212638,2.8424990858297905,59.249641872168894,2.1173670512059997,94.765011,3.6647115564080006,313.331752193646,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_14.csv,100,129994.38424272223,0.01000032746,4.1066496912699995,-1,-1,14.56085965873581,-23.336388322741705,-1.6026792970798949,58.037686385132375,77.91088172843651,1.153803574022758,2.8329225566734726,59.07642039059897,2.148661071466,94.765011,3.6650084239179996,310.6888030353721,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_18.csv,100,129994.38424272223,0.01000032746,3.94894914237,-1,-1,14.627993241437784,-23.51750631383357,-1.6077055769491209,58.11820461450504,78.06147632274958,1.2074827869797053,2.819047708650002,59.20315642264026,2.148720877274,97.9269206,3.6332629370519998,314.585043182081,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_22.csv,100,129994.38424272223,0.01000032746,3.9491611570096414,-1,-1,14.3263218708279,-23.401228246688973,-1.6334428653554078,58.52487160916824,77.73300151643402,1.1721518746765722,2.833492334404761,59.58253455066222,2.1174144183319994,94.765011,3.6962990708300003,311.9456456386309,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_26.csv,100,129994.38424272223,0.01000032746,3.94855433126,-1,-1,10.977359712364835,-20.07887752947297,-1.8291172062856094,61.33405100747064,74.3400465119041,0.5535004750677499,3.2487374627200896,61.85632850358505,1.2011098625480001,60.0147644,3.948396235786,296.60354271973245,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_30.csv,100,129994.38424272223,0.01000032746,3.94855433126,-1,-1,10.810592529671144,-20.088113393972353,-1.8581880076265744,61.71269823961356,74.18786719510675,0.5482685345104731,3.25223196012264,62.231100346629376,1.264256609644,60.0147644,3.948380426236,296.1942482529256,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_35.csv,100,129994.38424272223,0.01000032746,4.106728739,-1,-1,14.009617148191813,-22.723313083567668,-1.621979590391627,58.344898699415694,77.2677558946241,1.2558223283008791,2.8950480019908893,59.48486171895007,2.0856531519179997,85.2792822,3.696485209986,306.513425820125,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_39.csv,100,129994.38424272223,0.01000032746,4.1066496912699995,-1,-1,14.35598682718519,-23.085344552231344,-1.6080639269266968,58.12393132617651,77.59036978357004,1.1596407284927013,2.8546325899338947,59.17223074963462,2.085776109918,90.02214660000001,3.6961601757660003,307.9713390755183,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_43.csv,100,129994.38424272223,0.01000032746,4.106728739,-1,-1,14.558473216437646,-23.37067360367061,-1.6052970154372581,58.07966611594153,77.88083141621583,1.2643956653090862,2.829061299437311,59.218376829270454,2.0542361216579996,91.6031014,3.6649452097260005,310.44260688566555,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_47.csv,100,129994.38424272223,0.01000032746,3.94887040222,-1,-1,14.394664163158934,-23.42136112102413,-1.6270863186212934,58.42530146884969,77.76634551365126,1.1223021702759273,2.8292130324354554,59.43755918546947,2.085823538562,94.765011,3.664806475214001,311.65706719224943,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_51.csv,100,129994.38424272223,0.01000032746,4.10671632850482,-1,-1,14.411032461251827,-23.081174922066072,-1.601632289992157,58.020868129353374,77.57661787075301,1.3056120640167432,2.8515723144677154,59.201297571027965,2.1173354821099997,91.6031014,3.664853780822,311.7300495079109,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_56.csv,100,129994.38424272223,0.01000032746,3.9490278825200003,-1,-1,14.442683941697945,-23.106530059784227,-1.5998778449393751,57.99265068132948,77.60769186029114,1.1089310013361253,2.8485388826131106,58.994895064935406,2.14883155811,93.1840562,3.6648978186,311.5082999735939,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_60.csv,100,129994.38424272223,0.01000032746,4.10663732905488,-1,-1,14.485338027094365,-23.25050009737695,-1.605105801044313,58.07660299495641,77.78555832421058,1.3045413669363517,2.840148021944829,59.25289740125223,2.117509188584,94.765011,3.664711556408,311.9986228842672,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/breakdown/breakdown-0007/breakdown-0007_64.csv,100,129994.38424272223,0.01000032746,3.94887040222,-1,-1,14.47656024145883,-23.312134991597933,-1.6103366133092347,58.16020781090416,77.87412819855821,1.0339828084862126,2.83821612106185,59.091530196535444,2.148989365518,93.1840562,3.664790604148,309.3282839287198,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_01.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,7.998105155953716,-31.593205548333867,-3.9500862932286123,75.79353167692685,78.8601900466888,1.5539885045960857,2.420479483532493,77.1755821824525,1.991566584748,110.5438,4.10664977678,354.1564813140545,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_05.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,8.085849308925829,-31.730430603050337,-3.9241926717609816,75.70362179098206,78.9751501143328,1.6180640745221793,2.4126199167516056,77.14054104561657,1.9909976875860003,116.8676192,4.07540987434,354.6475255558983,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_09.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,8.123190615191973,-31.68607108997764,-3.9006927931394864,75.62105374375237,78.87853138164743,1.5795235639291079,2.412119186056272,77.0254784953166,1.9912312169039996,112.1247548,4.043395689712,353.85901128574534,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_14.csv,105,129994.38424272223,0.01000032746,4.581015419,-1,-1,7.373949596055185,-29.890611407076754,-4.053541595004559,76.14196426296552,77.44266335303675,1.3948014773578228,2.516066067298646,77.40518694371801,1.643695497616,93.159449,4.233062933072,342.5911659842033,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_18.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,7.982250867059102,-31.646195293974966,-3.96457037257141,75.84334300511287,78.76055081332868,1.6117482057915145,2.413958713403541,77.27855407702609,1.991689509224,110.5438,4.075141224578,353.30394830464405,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_22.csv,105,129994.38424272223,0.01000032746,4.26498212689,-1,-1,7.926456001648918,-31.69949246275925,-3.999201213778881,75.96106384485614,78.85293476104842,1.5101729569677083,2.413878108897972,77.30428470193505,1.9912629339999999,121.6104836,4.043806563888,356.06007658754714,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_26.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,7.967813463366056,-31.792487648949816,-3.990114451740549,75.93036119948604,78.97632041348619,1.453800696427198,2.410209655871018,77.22143965794305,2.023090960508,121.61048360000002,4.075157044608001,354.03037292391366,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_30.csv,105,129994.38424272223,0.01000032746,4.26498212689,-1,-1,7.980028530780317,-31.72278397446845,-3.975271999606056,75.87992707402134,78.86135439704039,1.500695247841127,2.4114982883370284,77.21457859989661,1.9915508132,110.5438,4.106649677744,352.52597787252193,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_35.csv,105,129994.38424272223,0.01000032746,4.265048764134821,-1,-1,7.995169963050435,-31.612965232220915,-3.954007904562353,75.80705211757146,78.7788057278085,1.6109121758029095,2.4166684619989454,77.24118678109815,1.991487622532,121.6104836,4.043838182984,359.97350969326135,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_39.csv,105,129994.38424272223,0.01000032746,4.26498212689,-1,-1,7.870349090262742,-31.710069602521934,-4.029055031593692,76.0610168543085,78.79723690171272,1.5235587453620105,2.4124294242797366,77.41709677014012,1.9915508352000002,115.28666439999999,4.075156983090001,355.1687156563145,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_43.csv,105,129994.38424272223,0.01000032746,4.26498212689,-1,-1,7.9446299259141675,-31.64492543602948,-3.983184330941404,75.90685689844702,78.84403457562388,1.6212566431626478,2.4172959752989596,77.3490033776248,1.991120699586,132.67716719999999,4.075014871232,368.5169197606266,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_47.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,7.942171789682619,-31.643602007887296,-3.9842505105460355,75.91047797587697,78.8428636835964,1.5444112403455617,2.417328687187716,77.28431587788938,2.022616697586,115.28666439999999,4.0752202108,356.6884009497685,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_51.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,8.02935420007806,-31.72491408098793,-3.951116526990365,75.79708603071754,78.90240647389217,1.6706802757662191,2.4118673593165116,77.28207767210648,1.9601179023440003,115.28666439999998,4.043806563888,356.9893440368766,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_56.csv,105,129994.38424272223,0.01000032746,4.26498212689,-1,-1,7.8472515645379,-31.657846350151544,-4.034259140259355,76.07829801214199,78.69016978078876,1.4755344229606555,2.413265993777136,77.39343428380883,1.9602566743660002,112.1247548,4.0437117066,351.79167788745013,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_60.csv,105,129994.38424272223,0.01000032746,4.2650611746300005,-1,-1,7.9089624384879595,-31.571924638249776,-3.991917382817374,75.93646346061766,78.75215705204003,1.5876785695776487,2.4203457768102195,77.35040067015044,1.9916738232,112.1247548,4.075093795936,354.3550906946396,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/105% breakdown/105breakdown-0012/105breakdown-0012_64.csv,105,129994.38424272223,0.01000032746,4.26498212689,-1,-1,7.990887347111773,-31.685486348592104,-3.9652024828061814,75.84550906648859,78.78455677182785,1.655308247576295,2.411764130066653,77.31904316805941,2.0226324836160003,116.8676192,4.0435695197040005,355.0593306875327,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_01.csv,115,129994.38424272223,0.01000032746,4.89730182344,-1,-1,17.853227326400503,-23.10011461867675,-1.2938901295743541,52.300885330821714,81.65730089960249,0.970436264290954,2.7972496932134767,53.13448882167191,3.4132653301380005,191.1109746,4.834088516824,456.53440845675965,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_05.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,17.92191392724759,-22.7443663205495,-1.2690813276348845,51.762895171291,81.75402836214674,0.934956256040534,2.8235786150849616,52.56507534774309,3.508122638138001,192.6980804,4.834088578348,457.8465268178584,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_09.csv,115,129994.38424272223,0.01000032746,4.89730182344,-1,-1,17.901590492781747,-22.814589351002546,-1.274444824341268,51.88030494128964,81.77420128237615,0.9271689812681673,2.8201179419073594,52.67560838355453,3.3817251192820006,191.1109746,4.834056959252001,456.8701843423852,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_14.csv,115,129994.38424272223,0.01000032746,4.89730182344,-1,-1,18.17063754238967,-20.665240218489963,-1.1372875701406027,48.675315671682064,81.50385652247365,0.7357273836977374,2.9620503144242267,49.30851326245141,3.0658323259060003,183.23388699999998,4.771112291895999,451.2053323248659,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_18.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.538073113158543,-21.331894804225325,-1.1507072323004106,49.00835432101401,81.64633210691449,1.001550169624743,2.889289918967052,49.868796224719176,3.5712093828180005,191.123277,4.83408857835,457.1193911587854,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_22.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.608965900536425,-21.11231078764983,-1.134523589354379,48.60616937248414,81.64506341229352,0.9780572692115813,2.9014003757857108,49.446444270856546,3.476459371282,192.6980794,4.834088578348001,456.9914022226246,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_26.csv,115,129994.38424272223,0.01000032746,4.89730182344,-1,-1,18.719660657782025,-20.696063393276777,-1.1055789830609528,47.870549154822285,81.71874005714363,0.9660048847126123,2.9286491659120166,48.69972284468798,3.4765350381860007,192.6919292,4.834072768802,456.18562134117326,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_30.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.97015540786491,-19.99093587061163,-1.0538098102413809,46.500805892430726,81.5117659161865,1.139644918843336,2.9581405026071397,47.48148069454231,3.4134988943540003,189.54232340000001,4.834120197444,455.8391233987494,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_35.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.835054838980817,-20.270603198831623,-1.0762168399361285,47.10235422635538,81.60610686019564,1.0666923378944724,2.949587185912768,48.01920280766083,3.413467275282,189.54232340000001,4.834151755014,456.61430243513354,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_39.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.786326263477385,-20.5354475522841,-1.0931060849404706,47.54696666347748,81.50660277660575,1.1038226043433053,2.9289040204237518,48.49688193661265,3.4133726401140008,189.5484746,4.834120135918001,456.0872094534847,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_43.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.762499522170515,-20.66218723447019,-1.1012491811154972,47.75867675154877,81.724881119137,0.8909786146710745,2.9284386923117536,48.523401888326134,3.4766298358900003,194.27288180000002,4.834104387896,456.1864778087333,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_47.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.909660417282396,-20.03028816406247,-1.0592621825062434,46.64842343377847,81.71853927954479,0.9149248165744797,2.9668886769836833,47.43375994135209,3.5396535730019996,194.27903500000002,4.8341043263720005,456.34186249393986,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_51.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,19.170201762592992,-19.270297236756672,-1.0052214095293976,45.14919252885476,81.66224793071171,1.0042106002794382,3.0046580609903626,46.01175157195706,3.5081541836980006,194.27288180000002,4.8340603261220005,456.03802504324227,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_56.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,18.958308791366672,-20.233128579185944,-1.0672433286032248,46.863061259410884,81.83263286404124,0.8505882558284843,2.951588830449695,47.59216208136746,3.5082331203840003,194.27288280000002,4.834028707016,455.7001367762445,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_60.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,19.115673697542576,-19.349339972931382,-1.012223805401054,45.348054645873056,81.69989911885068,0.9606010260594686,3.004053110919016,46.17278067805984,3.508125945412,194.27288180000002,4.834151755014,456.4930862751466,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/115% breakdown/115breakdown-0013/115breakdown-0013_64.csv,115,129994.38424272223,0.01000032746,4.89738087124,-1,-1,19.066634754506758,-19.660044983137382,-1.0311229661799843,45.877876472216755,81.83370550559818,0.899537336523608,2.988307587669475,46.64892006454437,3.5398680719,195.8538354,4.834012897478,455.3949644299111,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_01.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.524510209681461,-20.667434258037293,-1.650159081036266,58.78404559812987,76.50748778416958,2.07540399075055,3.167631136397969,60.686250404276166,0.631911845142,26.814714199999997,1.515965611706,111.72011773462813,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_05.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.21105457444807,-20.87407668783927,-1.7094409463633704,59.672939068726976,76.512485146098,1.743726617096966,3.165074276362352,61.27121439040653,0.66337629605,26.814714199999997,1.5159813577380004,112.21597912097234,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_09.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.620366965319947,-20.968136402585692,-1.6614521955031054,58.95697573013141,76.78908707263741,1.746287828137606,3.138899560831299,60.55183478625426,0.6319276606880001,26.814714199999997,1.5159813597380003,112.62636250666452,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_14.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.318833898698708,-20.986608487819858,-1.7036197306010243,59.58768584378032,76.98198351180676,1.7279502797068664,3.1646229986771828,61.16185364115847,0.6320506926880001,26.814714199999997,1.5159812982240002,111.94871799462611,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_18.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.579313065591,-20.860214550469397,-1.6582952059226252,58.908807007858925,76.17512329661314,1.6015572454736633,3.128151231942106,60.38333010672426,0.632019069596,26.814714199999997,1.515981421252,112.20384735192704,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_22.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.497148776406624,-20.830105517219103,-1.666788632343425,59.03809316447645,76.66677887114437,1.8713974872947146,3.157537784875899,60.74987240794866,0.6635151335960001,26.814714199999997,1.5159655501920002,112.24927792360027,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_26.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.674079625525943,-20.58627811025342,-1.6242818980553106,58.38119271624182,76.71093257287247,1.7496494799338767,3.1743977156985186,59.98074748195259,0.632050690688,26.814714199999997,1.5159814212520002,112.05214526999971,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_30.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.402423869277584,-20.888384365130822,-1.6842179065395486,59.30038766608342,76.50608800344433,2.0610468227774255,3.151032129090033,61.189477561477446,0.6318046226880001,26.814714199999997,1.5159813597380003,112.20451673114027,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_35.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.249407924005906,-20.78829448973185,-1.69708565660482,59.49147500726184,76.3922123747187,1.720372515234131,3.1672151242355655,61.070836569904316,0.632019073596,26.814714199999997,1.5159812982240002,112.24371181295398,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_39.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.24948588382904,-20.84300459169958,-1.7015411740026687,59.55713974057101,76.8658537664085,1.7813036424568194,3.1807027626790663,61.182337359191564,0.663530943142,26.814714199999997,1.5159812982240002,112.40208743075519,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_43.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.282368662548615,-21.005485393933093,-1.7102145336170371,59.68423591151923,76.40123583086977,1.529815024032103,3.1407841194261703,61.08856771491534,0.663269071596,26.814714199999997,1.5159813597380003,112.45817209825819,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_47.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.550323955333862,-20.983337951818704,-1.6719359616929113,59.115974985774585,77.01596907954418,2.1956245403911794,3.1518328691299335,61.11500444458747,0.632050688688,26.814714199999997,1.5159655501920002,112.56817646185334,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_51.csv,40,129994.38424272223,0.01000032746,1.5793457780500002,-1,-1,12.492012988271163,-20.73389567010723,-1.6597721832001318,58.931359170408044,76.37234265628788,1.9562859231251233,3.1566121028592242,60.72763105262274,0.632019073596,26.814714199999997,1.5159814212520002,112.05718444266303,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_56.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.563968163830415,-21.17353652085942,-1.6852586893537767,59.31592365735131,76.8527172533462,2.149245701494355,3.123314571096279,61.276913699702675,0.631911853142,26.814714199999997,1.515965611706,112.25544171075323,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_60.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.316087342204932,-20.723349336772657,-1.6826244212930843,59.27657384023914,76.66349230114939,1.7241571201228685,3.1813509854326787,60.85380988395946,0.568919725142,26.814714199999997,1.500171812738,110.71309199086551,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/40% breakdown/0_4breakdown-0008/0_4breakdown-0008_64.csv,40,129994.38424272223,0.01000032746,1.57926673032,-1,-1,12.287220997626905,-20.79518742607957,-1.6924239769184466,59.42249736181397,76.62890945094489,1.4288836972030066,3.1733411621711345,60.73031435349512,0.6320506946880001,26.814714199999997,1.515965611706,112.28636666409253,0,True,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/60% breakdown/0_6breakdown-0009/0_6breakdown-0009_01.csv,60,129994.38424272223,0.01000032746,2.2111125080500003,-1,-1,12.35820686427158,-19.330314941741303,-1.5641682611436587,57.40851069098337,73.66646487624469,0.7766467817119885,3.211098993920449,58.148027028752466,0.8217212704240001,34.7194876,2.211080950472,169.90951441650458,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/60% breakdown/0_6breakdown-0009/0_6breakdown-0009_05.csv,60,129994.38424272223,0.01000032746,2.2111125080500003,-1,-1,12.136325393413331,-19.39486597610352,-1.5980838802022865,57.96375156911488,73.32370528640175,0.9990004434044016,3.2052854157116935,58.919402252867314,0.8534634004239999,34.7194876,2.211065202440001,170.00592243893956,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/60% breakdown/0_6breakdown-0009/0_6breakdown-0009_09.csv,60,129994.38424272223,0.01000032746,2.2111125080500003,-1,-1,12.414976941500987,-19.385053131555512,-1.5614248196269171,57.3628475690035,73.62777676179607,0.7246615621295484,3.198684189402704,58.053231529147894,0.852816615328,34.7194876,2.211065202440001,169.5446412746673,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/60% breakdown/0_6breakdown-0009/0_6breakdown-0009_14.csv,60,129994.38424272223,0.01000032746,2.2111125080500003,-1,-1,12.193538592215141,-19.330913658954074,-1.5853407534459052,57.757122825554084,73.76135433478139,0.9011055086247656,3.2276746539823615,58.61402758128176,0.8530942984240001,34.7194876,2.2110651409260003,169.88005879500966,0,False,False
Lissajouswaveformsdifferentmediums/argon/10 kHz/60% breakdown/0_6breakdown-0009/0_6breakdown-0009_18.csv,60,129994.38424272223,0.01000032746,2.2111125080500003,-1,-1,11.985884589479669,-19.38865908846639,-1.617624376717621,58.27603771678273,73.60197432541929,0.6676914875560002,3.2291587543328824,58.91237400639386,0.7900863668760001,34.7194876,2.2110651409260003,169.56983222786005,0,False,False
