condition,condition_label,material,burst_kHz,polarity,bin_index,bin_left,bin_right,source_x_key,source_y_key,x_median,x_ci_low,x_ci_high,estimate,ci_low,ci_high,n_captures,n_observations,within_capture_statistic,across_capture_statistic,uncertainty,midpoint_s,model_dependent_charge_nC,model_dependent_charge_nC_ci_low,model_dependent_charge_nC_ci_high
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,5,0.004143702418815661,0.004963984070341801,midpoint_s,model_dependent_charge_nC,0.004540762451163027,0.004540762451163027,0.004540762451163027,-113.38299103841901,-113.38299103841901,-113.38299103841901,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004540762451163027,-113.38299103841901,-113.38299103841901,-113.38299103841901
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,6,0.004963984070341801,0.0057842657218679415,midpoint_s,model_dependent_charge_nC,0.005365679865947399,0.005365679865947399,0.005365679865947399,-113.95472149178345,-113.95472149178345,-113.95472149178345,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005365679865947399,-113.95472149178345,-113.95472149178345,-113.95472149178345
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,7,0.0057842657218679415,0.006604547373394082,midpoint_s,model_dependent_charge_nC,0.006190582059725747,0.006190582059725747,0.006190582059725747,-115.37031082968002,-115.37031082968002,-115.37031082968002,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.006190582059725747,-115.37031082968002,-115.37031082968002,-115.37031082968002
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,8,0.006604547373394082,0.007424829024920222,midpoint_s,model_dependent_charge_nC,0.007015470708500042,0.007015470708500042,0.007015470708500042,-104.93182946549453,-104.93182946549453,-104.93182946549453,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007015470708500042,-104.93182946549453,-104.93182946549453,-104.93182946549453
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,9,0.007424829024920222,0.008245110676446362,midpoint_s,model_dependent_charge_nC,0.00784037337342643,0.00784037337342643,0.00784037337342643,-111.80635629753343,-111.80635629753343,-111.80635629753343,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00784037337342643,-111.80635629753343,-111.80635629753343,-111.80635629753343
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,10,0.008245110676446362,0.009065392327972502,midpoint_s,model_dependent_charge_nC,0.008665283093484844,0.008665283093484844,0.008665283093484844,-114.93141472170623,-114.93141472170623,-114.93141472170623,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008665283093484844,-114.93141472170623,-114.93141472170623,-114.93141472170623
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,negative,11,0.009065392327972502,0.009885673979498643,midpoint_s,model_dependent_charge_nC,0.00949018635875774,0.00949018635875774,0.00949018635875774,-112.41942912170926,-112.41942912170926,-112.41942912170926,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00949018635875774,-112.41942912170926,-112.41942912170926,-112.41942912170926
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,0,4.229416118495932e-05,0.0008625758127110996,midpoint_s,model_dependent_charge_nC,0.00043777207439574055,0.00043777207439574055,0.00043777207439574055,-30.62313319476391,-30.62313319476391,-30.62313319476391,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00043777207439574055,-30.62313319476391,-30.62313319476391,-30.62313319476391
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,1,0.0008625758127110996,0.0016828574642372399,midpoint_s,model_dependent_charge_nC,0.0012626782318836403,0.0012626782318836403,0.0012626782318836403,-27.93042661370849,-27.93042661370849,-27.93042661370849,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012626782318836403,-27.93042661370849,-27.93042661370849,-27.93042661370849
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,2,0.0016828574642372399,0.0025031391157633804,midpoint_s,model_dependent_charge_nC,0.0020875896158009857,0.0020875896158009857,0.0020875896158009857,-33.97398022383592,-33.97398022383592,-33.97398022383592,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0020875896158009857,-33.97398022383592,-33.97398022383592,-33.97398022383592
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,3,0.0025031391157633804,0.0033234207672895207,midpoint_s,model_dependent_charge_nC,0.002912495882695787,0.002912495882695787,0.002912495882695787,-33.614709111189896,-33.614709111189896,-33.614709111189896,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002912495882695787,-33.614709111189896,-33.614709111189896,-33.614709111189896
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,4,0.0033234207672895207,0.004143702418815661,midpoint_s,model_dependent_charge_nC,0.003737392585358326,0.003737392585358326,0.003737392585358326,-27.88379962065702,-27.88379962065702,-27.88379962065702,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.003737392585358326,-27.88379962065702,-27.88379962065702,-27.88379962065702
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,5,0.004143702418815661,0.004963984070341801,midpoint_s,model_dependent_charge_nC,0.004562305224156372,0.004562305224156372,0.004562305224156372,-30.061239527984316,-30.061239527984316,-30.061239527984316,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004562305224156372,-30.061239527984316,-30.061239527984316,-30.061239527984316
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,6,0.004963984070341801,0.0057842657218679415,midpoint_s,model_dependent_charge_nC,0.005387211635491874,0.005387211635491874,0.005387211635491874,-31.21027654234717,-31.21027654234717,-31.21027654234717,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005387211635491874,-31.21027654234717,-31.21027654234717,-31.21027654234717
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,7,0.0057842657218679415,0.006604547373394082,midpoint_s,model_dependent_charge_nC,0.006212124681604084,0.006212124681604084,0.006212124681604084,-36.282978694530975,-36.282978694530975,-36.282978694530975,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.006212124681604084,-36.282978694530975,-36.282978694530975,-36.282978694530975
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,8,0.006604547373394082,0.007424829024920222,midpoint_s,model_dependent_charge_nC,0.007012016355281485,0.007012016355281485,0.007012016355281485,-28.446967720422663,-28.446967720422663,-28.446967720422663,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007012016355281485,-28.446967720422663,-28.446967720422663,-28.446967720422663
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,9,0.007424829024920222,0.008245110676446362,midpoint_s,model_dependent_charge_nC,0.007836917963881803,0.007836917963881803,0.007836917963881803,-31.592601217534664,-31.592601217534664,-31.592601217534664,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007836917963881803,-31.592601217534664,-31.592601217534664,-31.592601217534664
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,10,0.008245110676446362,0.009065392327972502,midpoint_s,model_dependent_charge_nC,0.008661833411256488,0.008661833411256488,0.008661833411256488,-31.597587131010265,-31.597587131010265,-31.597587131010265,2,16,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008661833411256488,-31.597587131010265,-31.597587131010265,-31.597587131010265
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,11,0.009065392327972502,0.009885673979498643,midpoint_s,model_dependent_charge_nC,0.009486732357401243,0.009486732357401243,0.009486732357401243,-28.70663576902266,-28.70663576902266,-28.70663576902266,2,17,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009486732357401243,-28.70663576902266,-28.70663576902266,-28.70663576902266
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,0,3.449031593287986e-05,0.000859805460837944,midpoint_s,model_dependent_charge_nC,0.0004360934400203949,0.0004360934400203949,0.0004360934400203949,401.6877051538528,401.6877051538528,401.6877051538528,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0004360934400203949,401.6877051538528,401.6877051538528,401.6877051538528
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,1,0.000859805460837944,0.001685120605743008,midpoint_s,model_dependent_charge_nC,0.0012734864388563945,0.0012734864388563945,0.0012734864388563945,402.01532682903,402.01532682903,402.01532682903,2,34,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012734864388563945,402.01532682903,402.01532682903,402.01532682903
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,2,0.001685120605743008,0.0025104357506480724,midpoint_s,model_dependent_charge_nC,0.002098396617320083,0.002098396617320083,0.002098396617320083,400.20911367644976,400.20911367644976,400.20911367644976,2,32,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002098396617320083,400.20911367644976,400.20911367644976,400.20911367644976
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,3,0.0025104357506480724,0.0033357508955531366,midpoint_s,model_dependent_charge_nC,0.002923309185837386,0.002923309185837386,0.002923309185837386,400.9584131600624,400.9584131600624,400.9584131600624,2,34,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002923309185837386,400.9584131600624,400.9584131600624,400.9584131600624
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,4,0.0033357508955531366,0.0041610660404582,midpoint_s,model_dependent_charge_nC,0.0037482157174602787,0.0037482157174602787,0.0037482157174602787,398.9359681469402,398.9359681469402,398.9359681469402,2,32,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0037482157174602787,398.9359681469402,398.9359681469402,398.9359681469402
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,5,0.0041610660404582,0.0049863811853632645,midpoint_s,model_dependent_charge_nC,0.004573126739866732,0.004573126739866732,0.004573126739866732,401.5741048323032,401.5741048323032,401.5741048323032,2,34,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004573126739866732,401.5741048323032,401.5741048323032,401.5741048323032
